Stock Pair,RNN R2,RNN RMSE,RNN MAE,RNN MAPE,LSTM R2,LSTM RMSE,LSTM MAE,LSTM MAPE
"""ICICIBANK_INFY""",0.3676943436093788,1.6043196311058372,1.095911606225655,0.4819660053022578,0.4068964343692988,1.5537911080630658,1.0573762254539458,0.47206239383540427
"""ICICIBANK_TATASTEEL""",0.3358223320537924,2.1371694795469813,1.668969209213293,0.4167642946722459,0.41090795693663285,2.0127433821405405,1.5563530191575314,0.39106682585211155
"""ICICIBANK_SUNPHARMA""",0.7306899735723698,2.200225252269369,1.618751429412445,0.22549502515369496,0.7342541356464651,2.185617406856419,1.6121155839024885,0.22336326502102885
"""ICICIBANK_CONCOR""",0.5968434957727432,3.237731703190958,1.9785478391138398,0.35775451254354484,0.5940433103901923,3.2489563275895303,2.000598484450463,0.351401868608743
"""ICICIBANK_BHARTIARTL""",0.09980152659657493,3.3447412891480224,2.2160865707733817,0.3631444787538351,0.07466129809240907,3.391124688475905,2.207086563881779,0.35095407997840766
"""SIEMENS_ABB""",-0.08040302297122737,1.5011816540402259,0.9267752446497318,0.4840894361386578,0.002775517873986888,1.4422376173726665,0.8584318627692965,0.43375188290939015
"""SIEMENS_TCS""",0.4103096117815178,1.760688998144394,1.2812452075786829,0.42126070370901114,0.4290704808232634,1.7324546504569547,1.262727314316029,0.43297783226403336
"""SIEMENS_INFY""",0.7396717942109265,1.978132009246082,1.492251787265495,0.3843443592579121,0.7473524756784258,1.9487322904300772,1.461459677920118,0.37818284930355994
"""SIEMENS_TATASTEEL""",0.3332667825468584,2.120384987580693,1.6026687592792406,0.4655524759921757,0.3391244988406935,2.1110499081166645,1.6077970809845594,0.47039255571582705
"""SIEMENS_SUNPHARMA""",0.45061649487924615,1.9906746421159665,1.38149618154705,0.3223193705263529,0.40727842808458814,2.067701501532118,1.440280371733503,0.3352944553932126
"""SIEMENS_CONCOR""",0.10785085485344459,3.7507417133381007,2.458925933258829,0.4879998216479557,0.15709158867151274,3.6457645727827743,2.3998470264052245,0.4933853159251484
"""SIEMENS_BHARTIARTL""",-0.12945493539165964,3.671615564833112,2.5050647842939155,0.6758613426644519,-0.11415869348384278,3.64666841229218,2.4724699454536885,0.6452757702978442
"""ABB_TCS""",0.5144172220768966,1.9513976268500857,1.3545567149523077,0.434309714425081,0.533581667800828,1.912502188039874,1.3098658761125008,0.4139601122805619
"""ABB_INFY""",0.778062784498157,2.237255068609646,1.5960070049621053,0.35124211636926506,0.7822285935366937,2.2161587256867255,1.5532321216175144,0.3394131823821984
"""ABB_TATASTEEL""",0.3546203066742313,2.4914367735642666,1.8249686740262319,0.44310588305459897,0.3537988072643319,2.493021935727423,1.8346565805191728,0.44510655829957724
"""ABB_SUNPHARMA""",0.31630432047226686,2.358101371934819,1.638993281199255,0.3681178000234064,0.3460279955421086,2.3062725602019105,1.607611205969458,0.35999876794106955
"""ABB_CONCOR""",0.10200125383653502,3.8229476769027424,2.635503381473132,0.5183685640417369,0.12833310828633404,3.766480854634377,2.5791261238692402,0.5047797189207742
"""ABB_BHARTIARTL""",-0.05090916867880013,3.762403621646452,2.5255141596871833,0.6506496977029377,-0.12878724312623202,3.899319661405855,2.6231025074176153,0.6581049001581831
"""TCS_INFY""",0.3802776074019045,1.551648610929744,1.0129427169107215,0.4669290144223124,0.3864361389459968,1.5439195565446893,0.9966712428594117,0.46361758040280576
"""TCS_TATASTEEL""",0.5981698643234693,2.0335849583384262,1.3475575442244023,0.3910393852099771,0.6290522389270664,1.95387801381101,1.2961548112965504,0.3831279142372451
"""TCS_SUNPHARMA""",0.5686599609571428,1.8180715744158493,1.2253851800653917,0.1753754506442423,0.6043058651509984,1.741329255489019,1.1463124785872263,0.15779048348171357
"""TCS_CONCOR""",0.42381602045484623,3.3320781427706123,2.127444673449518,0.32468566586140474,0.43314175482188744,3.305002728632198,2.089087047359847,0.3165788276601643
"""TCS_BHARTIARTL""",0.07315789834827546,3.2814368524008226,2.1118865130798565,0.33284893441755353,0.06904581392305031,3.2887081081442218,2.1334613862560787,0.335438056221438
"""INFY_TATASTEEL""",0.5360823389189389,2.149815516118045,1.553630813353463,0.2869347955231126,0.5531105291988014,2.109991963289453,1.5453900935629505,0.29315610000735337
"""INFY_SUNPHARMA""",0.6641414572420015,2.920435878940567,2.33069564199189,0.2608814560139659,0.7801193478309855,2.362995985834335,1.7023041364036764,0.19679487477876448
"""INFY_CONCOR""",0.690699509199992,3.2282654845981518,2.2292031527320124,0.3404372251644214,0.6933213888173719,3.2145536779007706,2.203448500480627,0.3181248419434321
"""INFY_BHARTIARTL""",0.4713995681545118,3.275327220802256,2.2406367798013145,0.28774288215101756,0.46876363406043453,3.283483485771505,2.247111962928987,0.2941706043825954
"""TATASTEEL_SUNPHARMA""",0.5923994851059371,2.3586647678351063,1.6827362204151932,0.3212764852473784,0.6052356370287332,2.321228146315338,1.6196615697058343,0.3057010268342162
"""TATASTEEL_CONCOR""",0.26845543587935927,3.2502124521589155,2.250493721541212,0.4325480172172737,0.301279469643993,3.176457932878866,2.1611818155423808,0.40709891569719175
"""TATASTEEL_BHARTIARTL""",0.04051553799991214,3.2584967093146466,2.265854823570493,0.46380712390240364,0.050842837835557875,3.240913040470248,2.2603477105729066,0.46347149048589686
"""SUNPHARMA_CONCOR""",-0.21895595632066,3.8491776033478597,2.483294146735103,0.48895283322193817,-0.09391408811965318,3.6464104376742856,2.300055453264532,0.45401034473270674
"""SUNPHARMA_BHARTIARTL""",-0.40881665119882693,3.662007045543044,2.4339130265926476,0.5242976860662025,-0.1450160008531085,3.301396719172587,2.0693131240974005,0.4326377943210063
"""CONCOR_BHARTIARTL""",-0.22000196493977642,4.191255257162712,2.770448788099786,0.5488178962365033,-0.17019080155462585,4.104801743219369,2.706702099489352,0.5391313134679067
